Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
1465.0,IYA,ABBEVILLE CHRIS CRUSTA MEMORIAL,Abbeville Chris Crusta Mem Airport,Airport,ASW,VERMILION,ABBEVILLE,LA,Public Use,29.975778,-92.084222,Yes
3221.0,ERV,KERRVILLE MUNI/LOUIS SCHREINER FIELD,Kerrville Municipal Airport,Airport,ASW,KERR,KERRVILLE,TX,Public Use,29.976667,-99.085472,Yes
3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
871.0,2J0,WAKULLA COUNTY,Wakulla County Airport,Airport,ASO,WAKULLA,PANACEA,FL,Public Use,29.989456,-84.395392,Yes
1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
3308.0,84R,SMITHVILLE CRAWFORD MUNI,Smithville Municipal Airport,Airport,ASW,BASTROP,SMITHVILLE,TX,Public Use,30.028222,-97.167028,Yes
1466.0,ARA,ACADIANA RGNL,Acadiana Regional,Airport,ASW,IBERIA,NEW IBERIA,LA,Public Use,30.037758,-91.883896,Yes
1497.0,NEW,LAKEFRONT,New Orleans Lakefront Airport,Airport,ASW,ORLEANS,NEW ORLEANS,LA,Public Use,30.042417,-90.02825,Yes
3321.0,6R6,TERRELL COUNTY,Terrell County Airport,Airport,ASW,TERRELL,DRYDEN,TX,Public Use,30.046472,-102.213167,Yes
3152.0,DWH,DAVID WAYNE HOOKS MEMORIAL,David Wayne Hooks Memorial Airport,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,30.061833,-95.552778,Yes
3271.0,ORG,ORANGE COUNTY,Orange County Airport,Airport,ASW,ORANGE,ORANGE,TX,Public Use,30.068452,-93.80402,Yes
845.0,40J,PERRY-FOLEY,Perry-Foley Airport,Airport,ASO,TAYLOR,PERRY,FL,Public Use,30.069278,-83.580583,Yes
3101.0,BMT,BEAUMONT MUNI,Beaumont Municipal Airport,Airport,ASW,JEFFERSON,BEAUMONT,TX,Public Use,30.070204,-94.215097,Yes
3235.0,T78,LIBERTY MUNI,Liberty Municipal Airport,Airport,ASW,LIBERTY,LIBERTY,TX,Public Use,30.077806,-94.698556,Yes
1496.0,LCH,LAKE CHARLES RGNL,Lake Charles Regional Airport,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Federalized/Commercial,30.126083,-93.223417,Yes
1515.0,UXL,SOUTHLAND FIELD,Southland Field West Calcasieu Arpt,Airport,ASW,CALCASIEU,SULPHUR,LA,Public Use,30.131444,-93.376167,Yes
3266.0,9X1,NORTH HOUSTON BUSINESS,Williams Airport,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.153375,-95.321989,Yes
1498.0,3R2,LE GROS MEMORIAL,Le Gros Memorial Airport,Airport,ASW,ACADIA,CROWLEY,LA,Public Use,30.161778,-92.483972,Yes
3187.0,GYB,GIDDINGS-LEE COUNTY,Giddings-Lee County Airport,Airport,ASW,LEE,GIDDINGS,TX,Public Use,30.169278,-96.980028,Yes
1502.0,L38,LOUISIANA RGNL,Louisiana Regional Airport,Airport,ASW,ASCENSION,GONZALES,LA,Public Use,30.172722,-90.940611,Yes
815.0,LCQ,LAKE CITY GATEWAY,Lake City Municipal Airport,Airport,ASO,COLUMBIA,LAKE CITY,FL,Public Use,30.182056,-82.576861,Yes
3097.0,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
1495.0,LFT,LAFAYETTE RGNL,Lafayette Regional Airport,Airport,ASW,LAFAYETTE,LAFAYETTE,LA,Federalized/Commercial,30.20525,-91.987611,Yes
1475.0,CWF,CHENNAULT INTL,Chennault Int'l Airport,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Public Use,30.210583,-93.143194,Yes
785.0,VQQ,CECIL,Cecil Field,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.218778,-81.877167,Yes
3107.0,11R,BRENHAM MUNI,Brenham Municipal Airport,Airport,ASW,WASHINGTON,BRENHAM,TX,Public Use,30.219676,-96.374403,Yes
1522.0,6R1,WELSH,Welsh Airport,Airport,ASW,JEFFERSON DAVIS,WELSH,LA,Public Use,30.241874,-92.829312,Yes
1490.0,3R7,JENNINGS,Jennings Airport,Airport,ASW,JEFFERSON DAVIS,JENNINGS,LA,Public Use,30.242699,-92.673499,Yes
273.0,4R9,DAUPHIN ISLAND,Dauphin Island Airport,Airport,ASO,MOBILE,DAUPHIN ISLAND,AL,Public Use,30.260492,-88.127472,Yes
804.0,HEG,HERLONG RECREATIONAL,Herlong Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.277778,-81.805944,Yes
296.0,JKA,JACK EDWARDS,Jack Edwards Airport,Airport,ASO,BALDWIN,GULF SHORES,AL,Public Use,30.289639,-87.671778,Yes
788.0,CRG,CRAIG MUNI,Craig Municipal Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.336333,-81.514444,Yes
1514.0,ASD,SLIDELL,Slidell Airport,Airport,ASW,ST TAMMANY,SLIDELL,LA,Public Use,30.346344,-89.8208,Yes
3240.0,CXO,LONE STAR EXECUTIVE,Lone Star Executive Airport,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.352361,-95.414528,Yes
3129.0,6R3,CLEVELAND MUNI,Cleveland Municipal Airport,Airport,ASW,LIBERTY,CLEVELAND,TX,Public Use,30.356444,-95.008028,Yes
3230.0,3R9,LAKEWAY AIRPARK,Lakeway Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.357491,-97.994468,Yes
832.0,ECP,NORTHWEST FLORIDA BEACHES INTL,Northwest Fl Beaches Int'l Airport,Airport,ASO,ALACHUA,PANAMA CITY,FL,Public Use,30.35825,-85.795611,Yes
1957.0,66Y,DIAMONDHEAD,Diamondhead Airport,Airport,ASO,HANCOCK,DIAMONDHEAD,MS,Public Use,30.362979,-89.387654,Yes
3263.0,60R,NAVASOTA MUNI,Navasota Municipal Airport,Airport,ASW,GRIMES,NAVASOTA,TX,Public Use,30.367135,-96.112958,Yes
2003.0,HSA,STENNIS INTL,Stennis Int'l Airport,Airport,ASO,HANCOCK,BAY ST LOUIS,MS,Public Use,30.367806,-89.454611,Yes
3244.0,MRF,MARFA MUNI,Marfa Municipal Airport,Airport,ASW,PRESIDIO,MARFA,TX,Public Use,30.371111,-104.017528,Yes
3089.0,E38,ALPINE-CASPARIS MUNI,Alpine-Casparis Municipal Airport,Airport,ASW,BREWSTER,ALPINE,TX,Public Use,30.384222,-103.683583,Yes
1989.0,5R2,OCEAN SPRINGS,Ocean Springs Airport,Airport,ASO,JACKSON,OCEAN SPRINGS,MS,Public Use,30.389444,-88.753444,Yes
862.0,TLH,TALLAHASSEE RGNL,Tallahassee Regional Airport,Airport,ASO,LEON,TALLAHASSEE,FL,Federalized/Commercial,30.396528,-84.350333,Yes
3096.0,EDC,AUSTIN EXECUTIVE,Birds Nest Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.397493,-97.566394,Yes
797.0,82J,FERGUSON,Ferguson Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.39825,-87.348889,Yes
795.0,DTS,DESTIN-FORT WALTON BEACH,Destin-Fort Walton Beach Airport,Airport,ASO,OKALOOSA,DESTIN,FL,Public Use,30.400055,-86.471473,Yes
802.0,1J9,FORT WALTON BEACH,Fort Walton Beach Airfield,Airport,ASO,SANTA ROSA,NAVARRE,FL,Public Use,30.406306,-86.829194,Yes
1965.0,GPT,GULFPORT-BILOXI INTL,Gulfport-Biloxi International,Airport,ASO,HARRISON,GULFPORT,MS,Public Use,30.407269,-89.070097,Yes
280.0,5R4,FOLEY MUNI,Foley Municipal Airport,Airport,ASO,BALDWIN,FOLEY,AL,Public Use,30.427667,-87.700972,Yes
1477.0,5R8,DE QUINCY INDUSTRIAL AIRPARK,Dequincy Industrial Airpark,Airport,ASW,CALCASIEU,DE QUINCY,LA,Public Use,30.441083,-93.473611,Yes
320.0,5R7,ROY E. RAY,Roy E Ray Airport,Airport,ASO,MOBILE,BAYOU LA BATRE,AL,Public Use,30.45525,-88.211194,Yes
290.0,CQF,H L SONNY CALLAHAN,H L Sonny Callahan Airport,Airport,ASO,BALDWIN,FAIRHOPE,AL,Public Use,30.4605,-87.877028,Yes
2005.0,PQL,TRENT LOTT INTL,Trent Lott Int'l Airport,Airport,ASO,JACKSON,PASCAGOULA,MS,Public Use,30.462781,-88.529228,Yes
1480.0,4R7,EUNICE,Eunice Airport,Airport,ASW,ACADIA,EUNICE,LA,Public Use,30.466284,-92.423799,Yes
844.0,PNS,PENSACOLA GULF COAST RGNL,Pensacola Gulf Coast Reg'l Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Federalized/Commercial,30.473426,-87.186612,Yes
784.0,F95,CALHOUN COUNTY,Calhoun County Airport,Airport,ASO,CALHOUN,BLOUNTSTOWN,FL,Public Use,30.48721,-85.113796,Yes
1995.0,MJD,PICAYUNE MUNI,Picayune Municipal Airport,Airport,ASO,PEARL RIVER,PICAYUNE,MS,Public Use,30.487472,-89.651194,Yes
809.0,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
3228.0,RYW,LAGO VISTA TX - RUSTY ALLEN,Lago Vista-Rusty Allen Airport,Airport,ASW,TRAVIS,LAGO VISTA,TX,Public Use,30.498585,-97.969472,Yes
325.0,2R5,ST ELMO,St Elmo Airport,Airport,ASO,MOBILE,ST ELMO,AL,Public Use,30.501917,-88.275111,Yes
3223.0,JCT,KIMBLE COUNTY,Kimble County Airport,Airport,ASW,KIMBLE,JUNCTION,TX,Public Use,30.511111,-99.762889,Yes
3115.0,RWV,CALDWELL MUNI,Caldwell Municipal Airport,Airport,ASW,BURLESON,CALDWELL,TX,Public Use,30.515474,-96.704086,Yes
1484.0,HDC,HAMMOND NORTHSHORE RGNL,Hammond Northshore Regional Airport,Airport,ASW,TANGIPAHOA,HAMMOND,LA,Public Use,30.521687,-90.418381,Yes
787.0,83J,COASTAL,Coastal Airport,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.531889,-87.385306,Yes
1470.0,BTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",Baton Rouge Metropolitan Airport,Airport,ASW,EAST BATON ROUGE,BATON ROUGE,LA,Federalized/Commercial,30.532906,-91.149877,Yes
861.0,68J,TALLAHASSEE COMMERCIAL,Tallahassee Commercial Airport,Airport,ASO,LEON,TALLAHASSEE /HAVANA/,FL,Public Use,30.547306,-84.373833,Yes
1517.0,OPL,ST LANDRY PARISH-AHART FIELD,St Landry Parish Airport,Airport,ASW,ST LANDRY,OPELOUSAS,LA,Public Use,30.558389,-92.099389,Yes
3318.0,T74,TAYLOR MUNI,Taylor Municipal Airport,Airport,ASW,WILLIAMSON,TAYLOR,TX,Public Use,30.572639,-97.443194,Yes
3309.0,SOA,SONORA MUNI,Sonora Municipal Airport,Airport,ASW,SUTTON,SONORA,TX,Public Use,30.585694,-100.648556,Yes
3165.0,CLL,EASTERWOOD FIELD,Easterwood Airport,Airport,ASW,BRAZOS,COLLEGE STATION,TX,Public Use,30.588583,-96.363833,Yes
853.0,2J9,QUINCY MUNI,Quincy Municipal Airport,Airport,ASO,GADSDEN,QUINCY,FL,Public Use,30.597871,-84.557425,Yes
3225.0,77T,KITTIE HILL,Kittle Hill Airport,Airport,ASW,WILLIAMSON,LEANDER,TX,Public Use,30.599444,-97.823583,Yes
798.0,FHB,FERNANDINA BEACH MUNI,Fernandina Beach Municipal Airport,Airport,ASO,NASSAU,FERNANDINA BEACH,FL,Public Use,30.611833,-81.461194,Yes
307.0,BFM,MOBILE DOWNTOWN,Mobile Downtown Airport,Airport,ASO,MOBILE,MOBILE,AL,Public Use,30.626778,-88.068083,Yes
3194.0,RCK,H H COFFIELD RGNL,H H Coffield Regional Airport,Airport,ASW,MILAM,ROCKDALE,TX,Public Use,30.631376,-96.989488,Yes
847.0,2R4,PETER PRINCE FIELD,Peter Prince Airport,Airport,ASO,SANTA ROSA,MILTON,FL,Public Use,30.637621,-86.993653,Yes
3224.0,T12,KIRBYVILLE,Kirbyville Airport,Airport,ASW,JASPER,KIRBYVILLE,TX,Public Use,30.646565,-93.914903,Yes
3186.0,GTU,GEORGETOWN MUNI,Georgetown Municipal Airport,Airport,ASW,WILLIAMSON,GEORGETOWN,TX,Public Use,30.678809,-97.679384,Yes
3237.0,00R,LIVINGSTON MUNI,Livingston Municipal Airport,Airport,ASW,POLK,LIVINGSTON,TX,Public Use,30.685861,-95.017917,Yes
308.0,MOB,MOBILE RGNL,Mobile Regional Airport,Airport,ASO,MOBILE,MOBILE,AL,Federalized/Commercial,30.691417,-88.242833,Yes
3139.0,CFD,COULTER FIELD,Coulter Field,Airport,ASW,BRAZOS,BRYAN,TX,Public Use,30.715694,-96.331361,Yes
1481.0,HZR,FALSE RIVER RGNL,False River Regional Airport,Airport,ASW,POINTE COUPEE,NEW ROADS,LA,Public Use,30.718306,-91.478667,Yes
793.0,54J,DEFUNIAK SPRINGS,Defuniak Springs Municipal Airport,Airport,ASO,WALTON,DEFUNIAK SPRINGS,FL,Public Use,30.731111,-86.153778,Yes
3246.0,T92,MASON COUNTY,Mason County Airport,Airport,ASW,MASON,MASON,TX,Public Use,30.732193,-99.184006,Yes
3112.0,BMQ,BURNET MUNI KATE CRADDOCK FIELD,Burnet Municipal/Kate Craddock Fld,Airport,ASW,BURNET,BURNET,TX,Public Use,30.738928,-98.23861,Yes
3211.0,UTS,HUNTSVILLE MUNI,Huntsville Municipal Airport,Airport,ASW,WALKER,HUNTSVILLE,TX,Public Use,30.746889,-95.587167,Yes
1468.0,ACP,ALLEN PARISH,Allen Parish Airport,Airport,ASW,ALLEN,OAKDALE,LA,Public Use,30.7505,-92.688491,Yes
956.0,4J6,ST MARYS,St Marys Airport,Airport,ASO,CAMDEN,ST MARYS,GA,Public Use,30.75325,-81.558278,Yes
3329.0,09R,TYLER COUNTY,Tyler County Airport,Airport,ASW,TYLER,WOODVILLE,TX,Public Use,30.775201,-94.458533,Yes
781.0,CEW,BOB SIKES,Bob Sikes Airport,Airport,ASO,OKALOOSA,CRESTVIEW,FL,Public Use,30.778833,-86.522111,Yes
965.0,VLD,VALDOSTA RGNL,Valdosta Regional Airport,Airport,ASO,LOWNDES,VALDOSTA,GA,Federalized/Commercial,30.781372,-83.276219,Yes
3238.0,AQO,LLANO MUNI,Llano Municipal Airport,Airport,ASW,LLANO,LLANO,TX,Public Use,30.784222,-98.659889,Yes
1997.0,M13,POPLARVILLE-PEARL RIVER COUNTY,Poplarville-Pearl Riv Cnty Airport,Airport,ASO,PEARL RIVER,POPLARVILLE,MS,Public Use,30.786021,-89.504507,Yes
950.0,4J5,QUITMAN BROOKS COUNTY,Quitman-Brooks County Airport,Airport,ASO,BROOKS,QUITMAN,GA,Public Use,30.805183,-83.589067,Yes
1483.0,BXA,GEORGE R CARR MEMORIAL AIR FLD,George R Carr Memorial Air Field,Airport,ASW,WASHINGTON,BOGALUSA,LA,Public Use,30.813686,-89.864964,Yes
1482.0,2R7,FRANKLINTON,Franklinton Airport,Airport,ASW,WASHINGTON,FRANKLINTON,LA,Public Use,30.819444,-90.112528,Yes
1471.0,DRI,BEAUREGARD RGNL,Beauregard Regional Airport,Airport,ASW,BEAUREGARD,DE RIDDER,LA,Public Use,30.831722,-93.339917,Yes
820.0,MAI,MARIANNA MUNI,Marianna Municipal Airport,Airport,ASO,JACKSON,MARIANNA,FL,Public Use,30.837806,-85.181889,Yes
1956.0,M24,DEAN GRIFFIN MEMORIAL,Dean Griffin Memorial Airport,Airport,ASO,STONE,WIGGINS,MS,Public Use,30.843244,-89.159773,Yes
3168.0,27R,ELDORADO,Eldorado Airport,Airport,ASW,SCHLEICHER,ELDORADO,TX,Public Use,30.862222,-100.610861,Yes
260.0,1R8,BAY MINETTE MUNI,Bay Minette Municipal Airport,Airport,ASO,BALDWIN,BAY MINETTE,AL,Public Use,30.870333,-87.819333,Yes
3202.0,LHB,HEARNE MUNI,Hearne Municipal Airport,Airport,ASW,ROBERTSON,HEARNE,TX,Public Use,30.872083,-96.622194,Yes
3117.0,T35,CAMERON MUNI AIRPARK,Cameron Municipal Airpark,Airport,ASW,MILAM,CAMERON,TX,Public Use,30.879063,-96.972188,Yes
3265.0,61R,NEWTON MUNI,Newton Municipal Airport,Airport,ASW,NEWTON,NEWTON,TX,Public Use,30.884056,-93.742472,Yes
3217.0,JAS,JASPER COUNTY-BELL FIELD,Jasper County-Bell Field Airport,Airport,ASW,JASPER,JASPER,TX,Public Use,30.885694,-94.034944,Yes
891.0,70J,CAIRO-GRADY COUNTY,Cairo-Grady County Airport,Airport,ASO,GRADY,CAIRO,GA,Public Use,30.887972,-84.154722,Yes
960.0,TVI,THOMASVILLE RGNL,Thomasville Municipal Airport,Airport,ASO,THOMAS,THOMASVILLE,GA,Public Use,30.901792,-83.881128,Yes
3213.0,2F0,IRAAN MUNI,Iraan Municipal Airport,Airport,ASW,PECOS,IRAAN,TX,Public Use,30.906222,-101.889806,Yes
304.0,15A,MARK REYNOLDS/NORTH MOBILE COUNTY,Mark Reynolds North Mobile Co Arpt,Airport,ASO,MOBILE,CREOLA,AL,Public Use,30.909139,-87.996333,Yes
3176.0,FST,FORT STOCKTON-PECOS COUNTY,Fort Stockton-Pecos County Airport,Airport,ASW,PECOS,FORT STOCKTON,TX,Public Use,30.91525,-102.912778,Yes
3253.0,T50,MENARD COUNTY,Menard County Airport,Airport,ASW,MENARD,MENARD,TX,Public Use,30.932472,-99.809228,Yes
1472.0,2R6,BUNKIE MUNI,Bunkie Municipal Airport,Airport,ASW,AVOYELLES,BUNKIE,LA,Public Use,30.956747,-92.2341,Yes
906.0,BGE,DECATUR COUNTY INDUSTRIAL AIR PARK,Decatur County Industrial Air Park,Airport,ASO,DECATUR,BAINBRIDGE,GA,Public Use,30.971598,-84.636928,Yes
908.0,17J,DONALSONVILLE MUNI,Donalsonville Municipal Airport,Airport,ASO,SEMINOLE,DONALSONVILLE,GA,Public Use,31.006972,-84.877611,Yes
1973.0,4R1,I H BASS JR MEMORIAL,I H Bass Junior Memorial Airport,Airport,ASO,LAMAR,LUMBERTON,MS,Public Use,31.015333,-89.482556,Yes
258.0,0R1,ATMORE MUNI,Atmore Municipal Airport,Airport,ASO,ESCAMBIA,ATMORE,AL,Public Use,31.016219,-87.446761,Yes
279.0,0J4,FLORALA MUNI,Florala Municipal Airport,Airport,ASO,COVINGTON,FLORALA,AL,Public Use,31.042474,-86.311561,Yes
265.0,12J,BREWTON MUNI,Brewton Municipal Airport,Airport,ASO,ESCAMBIA,BREWTON,AL,Public Use,31.050833,-87.065972,Yes
285.0,33J,GENEVA MUNI,Geneva Municipal Airport,Airport,ASO,GENEVA,GENEVA,AL,Public Use,31.052622,-85.868942,Yes
926.0,HOE,HOMERVILLE,Homerville Airport,Airport,ASO,CLINCH,HOMERVILLE,GA,Public Use,31.055917,-82.774139,Yes
3144.0,VHN,CULBERSON COUNTY,Culberson County Airport,Airport,ASW,CULBERSON,VAN HORN,TX,Public Use,31.057833,-104.783806,Yes
3290.0,GRK,ROBERT GRAY AAF,Killeen-Fort Hood Regional Airport,Airport,ASW,BELL,FORT HOOD/KILLEEN,TX,Public Use,31.06725,-97.828917,Yes
928.0,09J,JEKYLL ISLAND,Jekyll Island Airport,Airport,ASO,GLYNN,JEKYLL ISLAND,GA,Public Use,31.074472,-81.427778,Yes
943.0,MGR,MOULTRIE MUNI,Moultrie Municipal Airport,Airport,ASO,COLQUITT,MOULTRIE,GA,Public Use,31.084917,-83.80325,Yes
3305.0,ILE,SKYLARK FIELD,Skylark Field,Airport,ASW,BELL,KILLEEN,TX,Public Use,31.085833,-97.6865,Yes
1503.0,MKV,MARKSVILLE MUNI,Marksville Municipal Airport,Airport,ASW,AVOYELLES,MARKSVILLE,LA,Public Use,31.094667,-92.069056,Yes
300.0,1A4,LOGAN FIELD,Logan Field Municipal Airport,Airport,ASO,GENEVA,SAMSON,AL,Public Use,31.103703,-86.0626,Yes
3231.0,LZZ,LAMPASAS,Lampasas Airport,Airport,ASW,LAMPASAS,LAMPASAS,TX,Public Use,31.106194,-98.195917,Yes
3331.0,E48,UPTON COUNTY,Upton County Airport,Airport,ASW,UPTON,MC CAMEY,TX,Public Use,31.125148,-102.225415,Yes
900.0,15J,COOK COUNTY,Cook County Airport,Airport,ASO,COOK,ADEL,GA,Public Use,31.137121,-83.453822,Yes
955.0,MUL,SPENCE,Spence Airport,Airport,ASO,COLQUITT,MOULTRIE,GA,Public Use,31.137687,-83.70406,Yes
1993.0,T36,PAUL PITTMAN MEMORIAL,Tylertown Airport,Airport,ASO,WALTHALL,TYLERTOWN,MS,Public Use,31.146011,-90.168145,Yes
3161.0,TPL,DRAUGHON-MILLER CENTRAL TEXAS RGNL,Draughon-Miller Central Texas Arpt,Airport,ASW,BELL,TEMPLE,TX,Public Use,31.1519,-97.407663,Yes
938.0,SSI,MALCOLM MC KINNON,Mckinnon St Simons Island Airport,Airport,ASO,GLYNN,BRUNSWICK,GA,Public Use,31.151972,-81.391056,Yes
1500.0,L39,LEESVILLE,Leesville Airport,Airport,ASW,VERNON,LEESVILLE,LA,Public Use,31.168194,-93.342472,Yes
1984.0,MCB,MC COMB/PIKE COUNTY/JOHN E LEWIS FIELD,Mccomb-Pike County Airport,Airport,ASO,PIKE,MC COMB,MS,Public Use,31.178444,-90.471861,Yes
3145.0,BBD,CURTIS FIELD,Curtis Field,Airport,ASW,MC CULLOCH,BRADY,TX,Public Use,31.179278,-99.323917,Yes
3288.0,E41,REAGAN COUNTY,Reagan County Airport,Airport,ASW,REAGAN,BIG LAKE,TX,Public Use,31.198849,-101.472523,Yes
888.0,4J1,BRANTLEY COUNTY,Brantley County Airport,Airport,ASO,BRANTLEY,NAHUNTA,GA,Public Use,31.206083,-81.906,Yes
885.0,4J2,BERRIEN CO,Berrien County Airport,Airport,ASO,BERRIEN,NASHVILLE,GA,Public Use,31.212556,-83.226278,Yes
892.0,CXU,CAMILLA-MITCHELL COUNTY,Camilla-Mitchell County Airport,Airport,ASO,MITCHELL,CAMILLA,GA,Public Use,31.213167,-84.235222,Yes
3281.0,T24,PINELAND MUNI,Pineland Municipal Airport,Airport,ASW,SABINE,PINELAND,TX,Public Use,31.233522,-93.981856,Yes
3091.0,LFK,ANGELINA COUNTY,Angelina County Airport,Airport,ASW,ANGELINA,LUFKIN,TX,Public Use,31.234028,-94.75,Yes
969.0,AYS,WAYCROSS-WARE COUNTY,Waycross-Ware County Airport,Airport,ASO,WARE,WAYCROSS,GA,Public Use,31.248389,-82.395389,Yes
889.0,BQK,BRUNSWICK GOLDEN ISLES,Brunswick Golden Isles Airport,Airport,ASO,GLYNN,BRUNSWICK,GA,Federalized/Commercial,31.259034,-81.466316,Yes
1967.0,HBG,HATTIESBURG BOBBY L CHAIN MUNI,Hattiesburg-Bobby L Chain Municipal,Airport,ASO,FORREST,HATTIESBURG,MS,Public Use,31.264944,-89.252889,Yes
1955.0,C71,CROSBY MUNI,Crosby Municipal Airport,Airport,ASO,AMITE,CROSBY,MS,Public Use,31.296005,-91.052882,Yes
1952.0,0R0,COLUMBIA-MARION COUNTY,Columbia-Marion County Airport,Airport,ASO,MARION,COLUMBIA,MS,Public Use,31.297,-89.812833,Yes
277.0,EDN,ENTERPRISE MUNI,Enterprise Municipal Airport,Airport,ASO,COFFEE,ENTERPRISE,AL,Public Use,31.299722,-85.899833,Yes
323.0,79J,SOUTH ALABAMA RGNL AT BILL BENTON FIELD,Andalusia-Opp Airport,Airport,ASO,COVINGTON,ANDALUSIA/OPP,AL,Public Use,31.308361,-86.392222,Yes
1999.0,M59,RICHTON-PERRY COUNTY,Richton-Perry County Airport,Airport,ASO,PERRY,RICHTON,MS,Public Use,31.317399,-88.935048,Yes
275.0,DHN,DOTHAN RGNL,Dothan Regional Airport,Airport,ASO,DALE,DOTHAN,AL,Federalized/Commercial,31.321021,-85.449479,Yes
1467.0,AEX,ALEXANDRIA INTL,Alexandria Int'l Airport,Airport,ASW,RAPIDES,ALEXANDRIA,LA,Public Use,31.327372,-92.548556,Yes
1509.0,2L0,PINEVILLE MUNI,Pineville Municipal Airport,Airport,ASW,RAPIDES,PINEVILLE,LA,Public Use,31.342192,-92.443578,Yes
434.0,DGL,DOUGLAS MUNI,Douglas Municipal Airport,Airport,AWP,COCHISE,DOUGLAS,AZ,Public Use,31.342603,-109.506454,Yes
3296.0,SJT,SAN ANGELO RGNL/MATHIS FIELD,San Angelo Regional Airport,Airport,ASW,TOM GREEN,SAN ANGELO,TX,Federalized/Commercial,31.35775,-100.496306,Yes
425.0,P04,BISBEE MUNI,Bisbee Municipal Airport,Airport,AWP,COCHISE,BISBEE,AZ,Public Use,31.36399,-109.883129,Yes
293.0,0J6,HEADLAND MUNI,Headland Municipal Airport,Airport,ASO,HENRY,HEADLAND,AL,Public Use,31.364139,-85.312528,Yes
429.0,P03,COCHISE COLLEGE,Cochise College Airport,Airport,AWP,COCHISE,DOUGLAS,AZ,Public Use,31.371083,-109.690361,Yes
3278.0,PEQ,PECOS MUNI,Pecos Municipal Airport,Airport,ASW,REEVES,PECOS,TX,Public Use,31.382389,-103.510722,Yes
1479.0,ESF,ESLER RGNL,Alexandria Esler Regional Airport,Airport,ASW,RAPIDES,ALEXANDRIA,LA,Public Use,31.394903,-92.295772,Yes
911.0,BIJ,EARLY COUNTY,Early County Airport,Airport,ASO,EARLY,BLAKELY,GA,Public Use,31.397509,-84.894798,Yes
268.0,14J,CARL FOLSOM,Carl Folsom Airport,Airport,ASO,COFFEE,ELBA,AL,Public Use,31.410042,-86.090336,Yes
306.0,GZH,MIDDLETON FIELD,Middleton Field,Airport,ASO,CONECUH,EVERGREEN,AL,Public Use,31.414917,-87.044468,Yes
3141.0,E13,CRANE COUNTY,Crane County Airport,Airport,ASW,CRANE,CRANE,TX,Public Use,31.415139,-102.36292,Yes
451.0,OLS,NOGALES INTL,Nogales Int'l Airport,Airport,AWP,SANTA CRUZ,NOGALES,AZ,Public Use,31.417722,-110.847889,Yes
3184.0,GOP,GATESVILLE MUNI,Gatesville Airport,Airport,ASW,CORYELL,GATESVILLE,TX,Public Use,31.421276,-97.796968,Yes
925.0,TMA,HENRY TIFT MYERS,Henry Tift Myers Airport,Airport,ASO,TIFT,TIFTON,GA,Public Use,31.428981,-83.488545,Yes
264.0,71J,BLACKWELL FIELD,Blackwell Field,Airport,ASO,DALE,OZARK,AL,Public Use,31.431812,-85.620534,Yes
309.0,MVC,MONROE COUNTY,Monroe County Airport,Airport,ASO,MONROE,MONROEVILLE,AL,Public Use,31.458056,-87.351028,Yes
1968.0,PIB,HATTIESBURG-LAUREL RGNL,Hattiesburg-Laurel Regional Airport,Airport,ASO,JONES,HATTIESBURG/LAUREL,MS,Public Use,31.467139,-89.337056,Yes
424.0,DUG,BISBEE DOUGLAS INTL,Bisbee-Douglas Int'l Airport,Airport,AWP,COCHISE,DOUGLAS BISBEE,AZ,Public Use,31.468944,-109.60375,Yes
297.0,4R3,JACKSON MUNI,Jackson Municipal Airport,Airport,ASO,CLARKE,JACKSON,AL,Public Use,31.47056,-87.895901,Yes
