,city,company,salary,summary,title
186,San+Francisco,CSI,,"Broad experience in building direct marketing models and accessing data in a relational database environment. Basic SAS , SQL and Analytics....",CSI-IT - Data Scientist at CSI
187,San+Francisco,Techshed,,"Comfortable with data analysis, forecasting, ROI modeling; Extensive experience querying large, complex data sets DW programming plus....",Data Scientist
188,San+Francisco,Uber,,You will be working with team of data scientists responsible for providing insights to the finance leadership to make financial decisions....,"Data Scientist, Strategic Finance"
189,San+Francisco,Samba TV,,We’re looking for a Data Scientist to help us build the first real-time cross-screen TV analytics platform that brings the power of online analytics to TV data....,Data Scientist
190,San+Francisco,Walmart eCommerce,,Behavioral Scientists are responsible for building large data sets from multiple sources in order to build algorithms for predicting future data characteristics...,Behavioral Scientist
191,San+Francisco,Engage Recruiting LLC,,"Our client is seeking a Data Scientist . The person will be working with a team of Engineers, Data Analysts and Data Scientists....",Data Scientist
192,San+Francisco,Walmart eCommerce,,"As a Data Scientist you will play a unique role in driving the future of the next generation supply chain by researching, designing and implementing cutting...",Data Scientist
193,San+Francisco,Roche,,The Scientist is typically the lead representative on cross-functional real-world data analysis teams. Good understanding of research and commercial real-world...,Data Scientist (Epidemiology & Health Economics Focus)
194,San+Francisco,Workday,,Work with product managers to formulate the data analytics problem. Join our team and experience Workday!...,Data Scientist
195,San+Francisco,Walmart eCommerce,,"Staying current on published data mining, machine learning and modeling techniques and competing technologies and sharing these findings with scientists and...",Machine Learning Scientist
196,San+Francisco,Collabera,,Pull data from Teradata or oracle. 3-5 years of exp in handling large data set. SAS and SQL are primary skill....,Data Scientist
197,San+Francisco,CircleUp,,"We are looking for a data scientist who will be responsible for a variety of different projects, including data collection, data analysis, and algorithm...",Senior Data Scientist
198,San+Francisco,drawbridge,,Strong algorithm & data structure knowledge. We are developing a large data platform for mobile advertising....,"Lead Data Scientist, Ad Optimization"
199,San+Francisco,Lawrence Berkeley National Laboratory,,(ALS) has an opportunity for a Research Scientist or Staff Scientist. Research Scientist - Specific Responsibilities:....,Research/Staff Scientist
200,San+Francisco,Selby Jennings,,This person should have good experience as a Data Scientist in the Health care Industry and working with data from health care systems....,Data Scientist (Healthcare)
201,San+Francisco,Twitter,,"As a Twitter Data Scientist specializing in modeling, you will be designing, building, and shipping complex statistical models that learn from MoPub’s data....",Data Scientist - Exchange
202,San+Francisco,Uber,,"A graduate degree in statistics, computer science, engineering or a quantitative domain 1-5 years of data science experience Experience in diverse data science...","Data Scientist, Operations"
203,San+Francisco,Unity Technologies,,2-5 plus years of experience working with data as an analyst or data scientist. Senior Data Analyst – Analytics....,Senior Data Analyst - Analytics
204,San+Francisco,Selby Jennings,"$160,000 a year","Integrate data and control APIs utilzing 3rd party biz apps. One of our largest start-up clients, a rapidly growing Bay Area startup, is looking to add an...",Business Intelligence/Data Scientist at VC Bay Area Start-up
205,San+Francisco,Electronic Arts,,"Have a deep understanding of large data, our data structures and how to manipulate our data in an efficient manner....",Data Analyst
206,San+Francisco,BEPC Inc.,,"Working closely with Scientists in the department, the Project Manager works to refine the project scope, assess feasibility with vendors, and partners with...",Project Manager
207,San+Francisco,Walmart eCommerce,,"As a Data Scientist you will play a unique role in driving the future of the next generation supply chain by researching, designing and implementing cutting...",Data Scientist
208,San+Francisco,Roche,,The Scientist is typically the lead representative on cross-functional real-world data analysis teams. Good understanding of research and commercial real-world...,Data Scientist (Epidemiology & Health Economics Focus)
209,San+Francisco,Workday,,Work with product managers to formulate the data analytics problem. Join our team and experience Workday!...,Data Scientist
210,San+Francisco,Walmart eCommerce,,"As a Data Scientist you will play a unique role in driving the future of the next generation supply chain by researching, designing and implementing cutting...",Data Scientist
211,San+Francisco,Collabera,,Pull data from Teradata or oracle. 3-5 years of exp in handling large data set. SAS and SQL are primary skill....,Data Scientist
212,San+Francisco,Shipt,,"Develop, lead and mentor a team of data scientists and data engineers. Includes storing data optimally, automating data transformation, implementing models...",Director of Data Science
213,San+Francisco,Autodesk,,"Work closely with Autodesk’s growing community of data scientists, data engineers, and business analysts. Customer Success Data Analyst....",Customer Success Data Analyst - Autodesk University
214,San+Francisco,GoPro,,You will be responsible for leading the effort with engineers and software developers across the company and other companies on processing time series data from...,"Software Engineer, Computer Vision and Machine Learning"
215,San+Francisco,"Portola Pharmaceuticals, Inc.",,The Scientist will work in a team environment with members of the analytical and formulations group along with scientists from related discipline throughout the...,"Scientist/Senior Scientist, Technical Transfer"
216,San+Francisco,EBay,,"Data Science & Analytics. Extensive experience with Big Data storage and analysis technologies, such as Hadoop, data warehouse platforms and NoSQL solutions....",Research Scientist
