Year,Artist,Track,Week,Rank
2000,Barenaked Ladies,Pinch Me,14 ,19
2000,Barenaked Ladies,Pinch Me,15 ,19
2000,Barenaked Ladies,Pinch Me,16 ,20
2000,Barenaked Ladies,Pinch Me,17 ,22
2000,Barenaked Ladies,Pinch Me,18 ,20
2000,Barenaked Ladies,Pinch Me,19 ,21
2000,Barenaked Ladies,Pinch Me,2 ,76
2000,Barenaked Ladies,Pinch Me,20 ,34
2000,Barenaked Ladies,Pinch Me,21 ,44
2000,Barenaked Ladies,Pinch Me,3 ,69
2000,Barenaked Ladies,Pinch Me,4 ,45
2000,Barenaked Ladies,Pinch Me,5 ,51
2000,Barenaked Ladies,Pinch Me,6 ,37
2000,Barenaked Ladies,Pinch Me,7 ,33
2000,Barenaked Ladies,Pinch Me,8 ,29
2000,Barenaked Ladies,Pinch Me,9 ,26
2000,Beenie Man,Girls Dem Sugar,1 ,72
2000,Beenie Man,Girls Dem Sugar,10 ,75
2000,Beenie Man,Girls Dem Sugar,11 ,84
2000,Beenie Man,Girls Dem Sugar,12 ,92
2000,Beenie Man,Girls Dem Sugar,13 ,85
2000,Beenie Man,Girls Dem Sugar,14 ,84
2000,Beenie Man,Girls Dem Sugar,15 ,95
2000,Beenie Man,Girls Dem Sugar,2 ,72
2000,Beenie Man,Girls Dem Sugar,3 ,63
2000,Beenie Man,Girls Dem Sugar,4 ,56
2000,Beenie Man,Girls Dem Sugar,5 ,62
2000,Beenie Man,Girls Dem Sugar,6 ,63
2000,Beenie Man,Girls Dem Sugar,7 ,54
2000,Beenie Man,Girls Dem Sugar,8 ,60
2000,Beenie Man,Girls Dem Sugar,9 ,69
2000,Before Dark,Monica,1 ,95
2000,Before Dark,Monica,2 ,87
2000,Before Dark,Monica,3 ,80
2000,Before Dark,Monica,4 ,80
2000,Before Dark,Monica,5 ,77
2000,Before Dark,Monica,6 ,87
2000,Before Dark,Monica,7 ,91
2000,Before Dark,Monica,8 ,91
2000,Before Dark,Monica,9 ,100
2000,"Bega, Lou",Tricky Tricky ,1 ,75
2000,"Bega, Lou",Tricky Tricky ,2 ,74
2000,"Bega, Lou",Tricky Tricky ,3 ,87
2000,Big Punisher,It's So Hard,1 ,96
2000,Big Punisher,It's So Hard,10 ,84
2000,Big Punisher,It's So Hard,11 ,90
2000,Big Punisher,It's So Hard,12 ,88
2000,Big Punisher,It's So Hard,13 ,94
2000,Big Punisher,It's So Hard,14 ,98
2000,Big Punisher,It's So Hard,15 ,100
2000,Big Punisher,It's So Hard,2 ,87
2000,Big Punisher,It's So Hard,3 ,75
2000,Big Punisher,It's So Hard,4 ,79
2000,Big Punisher,It's So Hard,5 ,81
2000,Big Punisher,It's So Hard,6 ,81
2000,Big Punisher,It's So Hard,7 ,76
2000,Big Punisher,It's So Hard,8 ,76
2000,Big Punisher,It's So Hard,9 ,78
2000,Black Rob,Whoa!,1 ,78
2000,Black Rob,Whoa!,10 ,58
2000,Black Rob,Whoa!,11 ,54
2000,Black Rob,Whoa!,12 ,57
2000,Black Rob,Whoa!,13 ,70
2000,Black Rob,Whoa!,14 ,85
2000,Black Rob,Whoa!,15 ,84
2000,Black Rob,Whoa!,16 ,93
2000,Black Rob,Whoa!,17 ,97
2000,Black Rob,Whoa!,2 ,59
2000,Black Rob,Whoa!,3 ,53
2000,Black Rob,Whoa!,4 ,52
2000,Black Rob,Whoa!,5 ,47
2000,Black Rob,Whoa!,6 ,46
2000,Black Rob,Whoa!,7 ,43
2000,Black Rob,Whoa!,8 ,47
2000,Black Rob,Whoa!,9 ,47
2000,"Black, Clint",Been There,1 ,87
2000,"Black, Clint",Been There,10 ,44
2000,"Black, Clint",Been There,11 ,44
2000,"Black, Clint",Been There,12 ,55
2000,"Black, Clint",Been There,13 ,53
2000,"Black, Clint",Been There,14 ,53
2000,"Black, Clint",Been There,15 ,63
2000,"Black, Clint",Been There,16 ,84
2000,"Black, Clint",Been There,17 ,85
2000,"Black, Clint",Been There,18 ,87
2000,"Black, Clint",Been There,19 ,95
2000,"Black, Clint",Been There,2 ,73
2000,"Black, Clint",Been There,20 ,100
2000,"Black, Clint",Been There,3 ,62
2000,"Black, Clint",Been There,4 ,58
2000,"Black, Clint",Been There,5 ,58
2000,"Black, Clint",Been There,6 ,57
2000,"Black, Clint",Been There,7 ,51
2000,"Black, Clint",Been There,8 ,47
2000,"Black, Clint",Been There,9 ,44
2000,Blaque,Bring It All To Me,1 ,73
2000,Blaque,Bring It All To Me,10 ,9
2000,Blaque,Bring It All To Me,11 ,9
2000,Blaque,Bring It All To Me,12 ,9
2000,Blaque,Bring It All To Me,13 ,10
2000,Blaque,Bring It All To Me,14 ,5
2000,Blaque,Bring It All To Me,15 ,5
2000,Blaque,Bring It All To Me,16 ,6
2000,Blaque,Bring It All To Me,17 ,8
2000,Blaque,Bring It All To Me,18 ,9
2000,Blaque,Bring It All To Me,19 ,15
2000,Blaque,Bring It All To Me,2 ,63
2000,Blaque,Bring It All To Me,20 ,15
2000,Blaque,Bring It All To Me,21 ,18
2000,Blaque,Bring It All To Me,22 ,17
2000,Blaque,Bring It All To Me,23 ,18
2000,Blaque,Bring It All To Me,24 ,19
2000,Blaque,Bring It All To Me,25 ,19
2000,Blaque,Bring It All To Me,26 ,22
2000,Blaque,Bring It All To Me,27 ,26
2000,Blaque,Bring It All To Me,28 ,32
2000,Blaque,Bring It All To Me,29 ,42
2000,Blaque,Bring It All To Me,3 ,50
2000,Blaque,Bring It All To Me,4 ,42
2000,Blaque,Bring It All To Me,5 ,24
2000,Blaque,Bring It All To Me,6 ,19
2000,Blaque,Bring It All To Me,7 ,17
2000,Blaque,Bring It All To Me,8 ,14
2000,Blaque,Bring It All To Me,9 ,11
2000,"Blige, Mary J.",Deep Inside,1 ,83
2000,"Blige, Mary J.",Deep Inside,10 ,67
2000,"Blige, Mary J.",Deep Inside,11 ,63
2000,"Blige, Mary J.",Deep Inside,12 ,67
2000,"Blige, Mary J.",Deep Inside,13 ,75
2000,"Blige, Mary J.",Deep Inside,14 ,85
2000,"Blige, Mary J.",Deep Inside,15 ,94
2000,"Blige, Mary J.",Deep Inside,2 ,80
2000,"Blige, Mary J.",Deep Inside,3 ,80
2000,"Blige, Mary J.",Deep Inside,4 ,75
2000,"Blige, Mary J.",Deep Inside,5 ,75
2000,"Blige, Mary J.",Deep Inside,6 ,73
2000,"Blige, Mary J.",Deep Inside,7 ,64
2000,"Blige, Mary J.",Deep Inside,8 ,64
2000,"Blige, Mary J.",Deep Inside,9 ,65
2000,"Blige, Mary J.",Give Me You,1 ,97
2000,"Blige, Mary J.",Give Me You,10 ,100
2000,"Blige, Mary J.",Give Me You,2 ,94
2000,"Blige, Mary J.",Give Me You,3 ,77
2000,"Blige, Mary J.",Give Me You,4 ,76
2000,"Blige, Mary J.",Give Me You,5 ,68
2000,"Blige, Mary J.",Give Me You,6 ,77
2000,"Blige, Mary J.",Give Me You,7 ,89
2000,"Blige, Mary J.",Give Me You,8 ,90
2000,Blink-182,All The Small Things,1 ,89
2000,Blink-182,All The Small Things,10 ,15
2000,Blink-182,All The Small Things,11 ,7
2000,Blink-182,All The Small Things,12 ,6
2000,Blink-182,All The Small Things,13 ,8
2000,Blink-182,All The Small Things,14 ,8
2000,Blink-182,All The Small Things,15 ,9
2000,Blink-182,All The Small Things,16 ,11
2000,Blink-182,All The Small Things,17 ,14
2000,Blink-182,All The Small Things,18 ,16
2000,Blink-182,All The Small Things,19 ,18
2000,Blink-182,All The Small Things,2 ,76
2000,Blink-182,All The Small Things,20 ,23
2000,Blink-182,All The Small Things,21 ,33
2000,Blink-182,All The Small Things,22 ,41
2000,Blink-182,All The Small Things,23 ,43
2000,Blink-182,All The Small Things,3 ,69
2000,Blink-182,All The Small Things,4 ,59
2000,Blink-182,All The Small Things,5 ,59
2000,Blink-182,All The Small Things,6 ,51
2000,Blink-182,All The Small Things,7 ,50
2000,Blink-182,All The Small Things,8 ,35
2000,Blink-182,All The Small Things,9 ,26
2000,Bloodhound Gang,The Bad Touch,1 ,70
2000,Bloodhound Gang,The Bad Touch,10 ,92
2000,Bloodhound Gang,The Bad Touch,11 ,96
2000,Bloodhound Gang,The Bad Touch,12 ,98
2000,Bloodhound Gang,The Bad Touch,2 ,62
2000,Bloodhound Gang,The Bad Touch,3 ,55
2000,Bloodhound Gang,The Bad Touch,4 ,55
2000,Bloodhound Gang,The Bad Touch,5 ,52
2000,Bloodhound Gang,The Bad Touch,6 ,57
2000,Bloodhound Gang,The Bad Touch,7 ,72
2000,Bloodhound Gang,The Bad Touch,8 ,80
2000,Bloodhound Gang,The Bad Touch,9 ,82
2000,Bon Jovi,It's My Life,1 ,64
2000,Bon Jovi,It's My Life,10 ,34
2000,Bon Jovi,It's My Life,11 ,35
2000,Bon Jovi,It's My Life,12 ,34
2000,Bon Jovi,It's My Life,13 ,39
2000,Bon Jovi,It's My Life,14 ,44
2000,Bon Jovi,It's My Life,15 ,51
2000,Bon Jovi,It's My Life,16 ,58
2000,Bon Jovi,It's My Life,17 ,61
2000,Bon Jovi,It's My Life,18 ,84
2000,Bon Jovi,It's My Life,19 ,85
2000,Bon Jovi,It's My Life,2 ,58
2000,Bon Jovi,It's My Life,20 ,87
2000,Bon Jovi,It's My Life,3 ,51
2000,Bon Jovi,It's My Life,4 ,51
2000,Bon Jovi,It's My Life,5 ,48
2000,Bon Jovi,It's My Life,6 ,45
2000,Bon Jovi,It's My Life,7 ,36
2000,Bon Jovi,It's My Life,8 ,33
2000,Bon Jovi,It's My Life,9 ,34
2000,"Braxton, Toni",He Wasn't Man Enough,1 ,63
2000,"Braxton, Toni",He Wasn't Man Enough,10 ,4
2000,"Braxton, Toni",He Wasn't Man Enough,11 ,4
2000,"Braxton, Toni",He Wasn't Man Enough,12 ,5
2000,"Braxton, Toni",He Wasn't Man Enough,13 ,11
2000,"Braxton, Toni",He Wasn't Man Enough,14 ,12
2000,"Braxton, Toni",He Wasn't Man Enough,15 ,16
2000,"Braxton, Toni",He Wasn't Man Enough,16 ,15
2000,"Braxton, Toni",He Wasn't Man Enough,17 ,14
2000,"Braxton, Toni",He Wasn't Man Enough,18 ,14
2000,"Braxton, Toni",He Wasn't Man Enough,19 ,12
2000,"Braxton, Toni",He Wasn't Man Enough,2 ,55
2000,"Braxton, Toni",He Wasn't Man Enough,20 ,10
2000,"Braxton, Toni",He Wasn't Man Enough,21 ,11
2000,"Braxton, Toni",He Wasn't Man Enough,22 ,13
2000,"Braxton, Toni",He Wasn't Man Enough,23 ,13
2000,"Braxton, Toni",He Wasn't Man Enough,24 ,13
2000,"Braxton, Toni",He Wasn't Man Enough,25 ,15
2000,"Braxton, Toni",He Wasn't Man Enough,26 ,16
2000,"Braxton, Toni",He Wasn't Man Enough,27 ,14
2000,"Braxton, Toni",He Wasn't Man Enough,28 ,13
2000,"Braxton, Toni",He Wasn't Man Enough,29 ,17
2000,"Braxton, Toni",He Wasn't Man Enough,3 ,48
2000,"Braxton, Toni",He Wasn't Man Enough,30 ,19
2000,"Braxton, Toni",He Wasn't Man Enough,31 ,23
2000,"Braxton, Toni",He Wasn't Man Enough,32 ,29
2000,"Braxton, Toni",He Wasn't Man Enough,33 ,37
2000,"Braxton, Toni",He Wasn't Man Enough,34 ,33
2000,"Braxton, Toni",He Wasn't Man Enough,35 ,34
2000,"Braxton, Toni",He Wasn't Man Enough,36 ,41
2000,"Braxton, Toni",He Wasn't Man Enough,37 ,48
2000,"Braxton, Toni",He Wasn't Man Enough,4 ,39
2000,"Braxton, Toni",He Wasn't Man Enough,5 ,35
2000,"Braxton, Toni",He Wasn't Man Enough,6 ,24
2000,"Braxton, Toni",He Wasn't Man Enough,7 ,3
2000,"Braxton, Toni",He Wasn't Man Enough,8 ,2
2000,"Braxton, Toni",He Wasn't Man Enough,9 ,2
2000,"Braxton, Toni",Just Be A Man About ,1 ,76
2000,"Braxton, Toni",Just Be A Man About ,10 ,38
2000,"Braxton, Toni",Just Be A Man About ,11 ,50
2000,"Braxton, Toni",Just Be A Man About ,12 ,53
2000,"Braxton, Toni",Just Be A Man About ,13 ,53
2000,"Braxton, Toni",Just Be A Man About ,14 ,63
2000,"Braxton, Toni",Just Be A Man About ,15 ,65
2000,"Braxton, Toni",Just Be A Man About ,16 ,72
2000,"Braxton, Toni",Just Be A Man About ,17 ,79
2000,"Braxton, Toni",Just Be A Man About ,18 ,84
2000,"Braxton, Toni",Just Be A Man About ,19 ,89
2000,"Braxton, Toni",Just Be A Man About ,2 ,69
2000,"Braxton, Toni",Just Be A Man About ,20 ,90
2000,"Braxton, Toni",Just Be A Man About ,3 ,51
2000,"Braxton, Toni",Just Be A Man About ,4 ,42
2000,"Braxton, Toni",Just Be A Man About ,5 ,37
2000,"Braxton, Toni",Just Be A Man About ,6 ,32
2000,"Braxton, Toni",Just Be A Man About ,7 ,32
2000,"Braxton, Toni",Just Be A Man About ,8 ,34
2000,"Braxton, Toni",Just Be A Man About ,9 ,34
2000,"Braxton, Toni",Spanish Guitar,1 ,98
2000,"Braxton, Toni",Spanish Guitar,2 ,98
2000,"Braxton, Toni",Spanish Guitar,3 ,98
2000,"Brock, Chad",A Country Boy Can Su,1 ,93
2000,"Brock, Chad",A Country Boy Can Su,2 ,75
2000,"Brock, Chad",A Country Boy Can Su,3 ,92
2000,"Brock, Chad",Yes!,1 ,90
2000,"Brock, Chad",Yes!,10 ,31
2000,"Brock, Chad",Yes!,11 ,28
2000,"Brock, Chad",Yes!,12 ,27
2000,"Brock, Chad",Yes!,13 ,22
2000,"Brock, Chad",Yes!,14 ,27
2000,"Brock, Chad",Yes!,15 ,31
2000,"Brock, Chad",Yes!,16 ,39
2000,"Brock, Chad",Yes!,17 ,45
2000,"Brock, Chad",Yes!,18 ,50
2000,"Brock, Chad",Yes!,19 ,53
2000,"Brock, Chad",Yes!,2 ,77
2000,"Brock, Chad",Yes!,20 ,59
2000,"Brock, Chad",Yes!,3 ,66
2000,"Brock, Chad",Yes!,4 ,61
2000,"Brock, Chad",Yes!,5 ,59
2000,"Brock, Chad",Yes!,6 ,47
2000,"Brock, Chad",Yes!,7 ,39
2000,"Brock, Chad",Yes!,8 ,33
2000,"Brock, Chad",Yes!,9 ,32
2000,Brooks & Dunn,You'll Always Be Lov,1 ,95
2000,Brooks & Dunn,You'll Always Be Lov,10 ,68
2000,Brooks & Dunn,You'll Always Be Lov,11 ,62
2000,Brooks & Dunn,You'll Always Be Lov,12 ,56
2000,Brooks & Dunn,You'll Always Be Lov,13 ,56
2000,Brooks & Dunn,You'll Always Be Lov,14 ,55
2000,Brooks & Dunn,You'll Always Be Lov,15 ,62
2000,Brooks & Dunn,You'll Always Be Lov,16 ,71
2000,Brooks & Dunn,You'll Always Be Lov,17 ,86
2000,Brooks & Dunn,You'll Always Be Lov,18 ,100
2000,Brooks & Dunn,You'll Always Be Lov,19 ,98
2000,Brooks & Dunn,You'll Always Be Lov,2 ,85
2000,Brooks & Dunn,You'll Always Be Lov,3 ,85
2000,Brooks & Dunn,You'll Always Be Lov,4 ,85
2000,Brooks & Dunn,You'll Always Be Lov,5 ,83
2000,Brooks & Dunn,You'll Always Be Lov,6 ,83
2000,Brooks & Dunn,You'll Always Be Lov,7 ,82
2000,Brooks & Dunn,You'll Always Be Lov,8 ,74
2000,Brooks & Dunn,You'll Always Be Lov,9 ,74
2000,"Brooks, Garth",Do What You Gotta Do,1 ,86
2000,"Brooks, Garth",Do What You Gotta Do,2 ,81
2000,"Brooks, Garth",Do What You Gotta Do,3 ,72
2000,"Brooks, Garth",Do What You Gotta Do,4 ,70
2000,"Brooks, Garth",Do What You Gotta Do,5 ,69
2000,"Brooks, Garth",Do What You Gotta Do,6 ,77
2000,"Byrd, Tracy",Put Your Hand In Min,1 ,81
2000,"Byrd, Tracy",Put Your Hand In Min,2 ,77
2000,"Byrd, Tracy",Put Your Hand In Min,3 ,76
2000,"Byrd, Tracy",Put Your Hand In Min,4 ,76
2000,"Byrd, Tracy",Put Your Hand In Min,5 ,86
2000,"Byrd, Tracy",Put Your Hand In Min,6 ,88
2000,"Byrd, Tracy",Put Your Hand In Min,7 ,92
2000,"Byrd, Tracy",Put Your Hand In Min,8 ,99
2000,"Cagle, Chris",My Love Goes On And ,1 ,99
2000,"Cagle, Chris",My Love Goes On And ,10 ,83
2000,"Cagle, Chris",My Love Goes On And ,11 ,91
2000,"Cagle, Chris",My Love Goes On And ,2 ,94
2000,"Cagle, Chris",My Love Goes On And ,3 ,94
2000,"Cagle, Chris",My Love Goes On And ,4 ,87
2000,"Cagle, Chris",My Love Goes On And ,5 ,84
2000,"Cagle, Chris",My Love Goes On And ,6 ,83
2000,"Cagle, Chris",My Love Goes On And ,7 ,76
2000,"Cagle, Chris",My Love Goes On And ,8 ,76
2000,"Cagle, Chris",My Love Goes On And ,9 ,79
2000,Cam'ron,What Means The World,1 ,94
2000,Cam'ron,What Means The World,10 ,92
2000,Cam'ron,What Means The World,2 ,94
2000,Cam'ron,What Means The World,3 ,96
2000,Cam'ron,What Means The World,4 ,91
2000,Cam'ron,What Means The World,5 ,84
2000,Cam'ron,What Means The World,6 ,83
2000,Cam'ron,What Means The World,7 ,88
2000,Cam'ron,What Means The World,8 ,87
2000,Cam'ron,What Means The World,9 ,95
2000,"Carey, Mariah",Crybaby,1 ,28
2000,"Carey, Mariah",Crybaby,2 ,34
2000,"Carey, Mariah",Crybaby,3 ,48
2000,"Carey, Mariah",Crybaby,4 ,62
2000,"Carey, Mariah",Crybaby,5 ,77
2000,"Carey, Mariah",Crybaby,6 ,90
2000,"Carey, Mariah",Crybaby,7 ,95
2000,"Carey, Mariah",Thank God I Found Yo,1 ,82
2000,"Carey, Mariah",Thank God I Found Yo,10 ,2
2000,"Carey, Mariah",Thank God I Found Yo,11 ,1
2000,"Carey, Mariah",Thank God I Found Yo,12 ,2
2000,"Carey, Mariah",Thank God I Found Yo,13 ,4
2000,"Carey, Mariah",Thank God I Found Yo,14 ,13
2000,"Carey, Mariah",Thank God I Found Yo,15 ,21
2000,"Carey, Mariah",Thank God I Found Yo,16 ,28
2000,"Carey, Mariah",Thank God I Found Yo,17 ,43
2000,"Carey, Mariah",Thank God I Found Yo,18 ,57
2000,"Carey, Mariah",Thank God I Found Yo,19 ,82
2000,"Carey, Mariah",Thank God I Found Yo,2 ,68
2000,"Carey, Mariah",Thank God I Found Yo,20 ,89
2000,"Carey, Mariah",Thank God I Found Yo,3 ,50
2000,"Carey, Mariah",Thank God I Found Yo,4 ,50
2000,"Carey, Mariah",Thank God I Found Yo,5 ,41
2000,"Carey, Mariah",Thank God I Found Yo,6 ,37
2000,"Carey, Mariah",Thank God I Found Yo,7 ,26
2000,"Carey, Mariah",Thank God I Found Yo,8 ,22
2000,"Carey, Mariah",Thank God I Found Yo,9 ,22
2000,"Carter, Aaron",Aaron's Party (Come ,1 ,99
2000,"Carter, Aaron",Aaron's Party (Come ,10 ,55
2000,"Carter, Aaron",Aaron's Party (Come ,11 ,67
2000,"Carter, Aaron",Aaron's Party (Come ,12 ,83
2000,"Carter, Aaron",Aaron's Party (Come ,13 ,86
2000,"Carter, Aaron",Aaron's Party (Come ,14 ,92
2000,"Carter, Aaron",Aaron's Party (Come ,15 ,100
2000,"Carter, Aaron",Aaron's Party (Come ,2 ,75
2000,"Carter, Aaron",Aaron's Party (Come ,3 ,57
2000,"Carter, Aaron",Aaron's Party (Come ,4 ,35
2000,"Carter, Aaron",Aaron's Party (Come ,5 ,35
2000,"Carter, Aaron",Aaron's Party (Come ,6 ,37
2000,"Carter, Aaron",Aaron's Party (Come ,7 ,43
2000,"Carter, Aaron",Aaron's Party (Come ,8 ,79
2000,"Carter, Aaron",Aaron's Party (Come ,9 ,51
2000,"Carter, Torrey",Take That,1 ,94
2000,"Carter, Torrey",Take That,2 ,88
2000,"Carter, Torrey",Take That,3 ,86
2000,"Carter, Torrey",Take That,4 ,91
2000,"Carter, Torrey",Take That,5 ,89
2000,"Carter, Torrey",Take That,6 ,87
2000,"Carter, Torrey",Take That,7 ,99
2000,Changing Faces,That Other Woman,1 ,80
2000,Changing Faces,That Other Woman,10 ,85
2000,Changing Faces,That Other Woman,11 ,97
2000,Changing Faces,That Other Woman,2 ,72
2000,Changing Faces,That Other Woman,3 ,66
2000,Changing Faces,That Other Woman,4 ,66
2000,Changing Faces,That Other Woman,5 ,64
2000,Changing Faces,That Other Woman,6 ,76
2000,Changing Faces,That Other Woman,7 ,65
2000,Changing Faces,That Other Woman,8 ,66
2000,Changing Faces,That Other Woman,9 ,75
2000,"Chesney, Kenny",I Lost It,1 ,75
2000,"Chesney, Kenny",I Lost It,10 ,34
2000,"Chesney, Kenny",I Lost It,11 ,36
2000,"Chesney, Kenny",I Lost It,12 ,45
2000,"Chesney, Kenny",I Lost It,13 ,42
2000,"Chesney, Kenny",I Lost It,14 ,45
2000,"Chesney, Kenny",I Lost It,15 ,60
2000,"Chesney, Kenny",I Lost It,16 ,70
2000,"Chesney, Kenny",I Lost It,17 ,82
2000,"Chesney, Kenny",I Lost It,18 ,88
2000,"Chesney, Kenny",I Lost It,19 ,89
2000,"Chesney, Kenny",I Lost It,2 ,67
2000,"Chesney, Kenny",I Lost It,20 ,92
2000,"Chesney, Kenny",I Lost It,3 ,61
2000,"Chesney, Kenny",I Lost It,4 ,58
2000,"Chesney, Kenny",I Lost It,5 ,58
2000,"Chesney, Kenny",I Lost It,6 ,53
2000,"Chesney, Kenny",I Lost It,7 ,47
2000,"Chesney, Kenny",I Lost It,8 ,47
2000,"Chesney, Kenny",I Lost It,9 ,40
2000,"Chesney, Kenny",What I Need To Do,1 ,79
2000,"Chesney, Kenny",What I Need To Do,10 ,57
2000,"Chesney, Kenny",What I Need To Do,11 ,56
2000,"Chesney, Kenny",What I Need To Do,12 ,56
2000,"Chesney, Kenny",What I Need To Do,13 ,56
2000,"Chesney, Kenny",What I Need To Do,14 ,72
2000,"Chesney, Kenny",What I Need To Do,15 ,80
2000,"Chesney, Kenny",What I Need To Do,16 ,93
2000,"Chesney, Kenny",What I Need To Do,17 ,95
2000,"Chesney, Kenny",What I Need To Do,2 ,74
2000,"Chesney, Kenny",What I Need To Do,3 ,68
2000,"Chesney, Kenny",What I Need To Do,4 ,72
2000,"Chesney, Kenny",What I Need To Do,5 ,69
2000,"Chesney, Kenny",What I Need To Do,6 ,69
2000,"Chesney, Kenny",What I Need To Do,7 ,62
2000,"Chesney, Kenny",What I Need To Do,8 ,58
2000,"Chesney, Kenny",What I Need To Do,9 ,57
2000,Clark Family Experience,Meanwhile Back At Th,1 ,87
2000,Clark Family Experience,Meanwhile Back At Th,10 ,81
2000,Clark Family Experience,Meanwhile Back At Th,11 ,85
2000,Clark Family Experience,Meanwhile Back At Th,12 ,91
2000,Clark Family Experience,Meanwhile Back At Th,2 ,86
2000,Clark Family Experience,Meanwhile Back At Th,3 ,81
2000,Clark Family Experience,Meanwhile Back At Th,4 ,92
2000,Clark Family Experience,Meanwhile Back At Th,5 ,80
2000,Clark Family Experience,Meanwhile Back At Th,6 ,80
2000,Clark Family Experience,Meanwhile Back At Th,7 ,82
2000,Clark Family Experience,Meanwhile Back At Th,8 ,84
2000,Clark Family Experience,Meanwhile Back At Th,9 ,82
2000,"Clark, Terri",A Little Gasoline,1 ,75
2000,"Clark, Terri",A Little Gasoline,2 ,82
2000,"Clark, Terri",A Little Gasoline,3 ,88
2000,"Clark, Terri",A Little Gasoline,4 ,96
2000,"Clark, Terri",A Little Gasoline,5 ,99
2000,"Clark, Terri",A Little Gasoline,6 ,99
2000,Common,The Light,1 ,75
2000,Common,The Light,10 ,56
2000,Common,The Light,11 ,52
2000,Common,The Light,12 ,56
2000,Common,The Light,13 ,70
2000,Common,The Light,14 ,82
2000,Common,The Light,15 ,86
2000,Common,The Light,16 ,89
2000,Common,The Light,17 ,93
2000,Common,The Light,18 ,93
2000,Common,The Light,19 ,99
2000,Common,The Light,2 ,55
2000,Common,The Light,3 ,53
2000,Common,The Light,4 ,49
2000,Common,The Light,5 ,46
2000,Common,The Light,6 ,44
2000,Common,The Light,7 ,49
2000,Common,The Light,8 ,51
2000,Common,The Light,9 ,51
2000,Counting Crows,Hanginaround,1 ,84
2000,Counting Crows,Hanginaround,10 ,32
2000,Counting Crows,Hanginaround,11 ,29
2000,Counting Crows,Hanginaround,12 ,29
2000,Counting Crows,Hanginaround,13 ,28
2000,Counting Crows,Hanginaround,14 ,32
2000,Counting Crows,Hanginaround,15 ,38
2000,Counting Crows,Hanginaround,16 ,48
2000,Counting Crows,Hanginaround,17 ,56
2000,Counting Crows,Hanginaround,18 ,59
2000,Counting Crows,Hanginaround,19 ,61
2000,Counting Crows,Hanginaround,2 ,70
2000,Counting Crows,Hanginaround,20 ,66
2000,Counting Crows,Hanginaround,3 ,66
2000,Counting Crows,Hanginaround,4 ,60
2000,Counting Crows,Hanginaround,5 ,46
2000,Counting Crows,Hanginaround,6 ,37
2000,Counting Crows,Hanginaround,7 ,35
2000,Counting Crows,Hanginaround,8 ,35
2000,Counting Crows,Hanginaround,9 ,35
2000,Creed,Higher,1 ,81
2000,Creed,Higher,10 ,57
2000,Creed,Higher,11 ,57
2000,Creed,Higher,12 ,57
2000,Creed,Higher,13 ,57
2000,Creed,Higher,14 ,57
2000,Creed,Higher,15 ,60
2000,Creed,Higher,16 ,61
2000,Creed,Higher,17 ,61
2000,Creed,Higher,18 ,57
2000,Creed,Higher,19 ,60
2000,Creed,Higher,2 ,77
2000,Creed,Higher,20 ,61
2000,Creed,Higher,29 ,43
2000,Creed,Higher,3 ,73
2000,Creed,Higher,30 ,41
2000,Creed,Higher,31 ,34
2000,Creed,Higher,32 ,28
2000,Creed,Higher,33 ,25
2000,Creed,Higher,34 ,23
2000,Creed,Higher,35 ,22
2000,Creed,Higher,36 ,16
2000,Creed,Higher,37 ,16
2000,Creed,Higher,38 ,18
2000,Creed,Higher,39 ,14
2000,Creed,Higher,4 ,63
2000,Creed,Higher,40 ,13
2000,Creed,Higher,41 ,13
2000,Creed,Higher,42 ,11
2000,Creed,Higher,43 ,11
2000,Creed,Higher,44 ,9
2000,Creed,Higher,45 ,9
2000,Creed,Higher,46 ,7
2000,Creed,Higher,47 ,7
2000,Creed,Higher,48 ,9
2000,Creed,Higher,49 ,9
2000,Creed,Higher,5 ,61
2000,Creed,Higher,50 ,12
2000,Creed,Higher,51 ,14
2000,Creed,Higher,52 ,16
2000,Creed,Higher,53 ,17
2000,Creed,Higher,54 ,17
2000,Creed,Higher,55 ,21
2000,Creed,Higher,56 ,26
2000,Creed,Higher,57 ,29
2000,Creed,Higher,58 ,32
2000,Creed,Higher,59 ,39
2000,Creed,Higher,6 ,58
2000,Creed,Higher,60 ,39
2000,Creed,Higher,61 ,43
2000,Creed,Higher,62 ,47
2000,Creed,Higher,63 ,50
2000,Creed,Higher,64 ,50
2000,Creed,Higher,65 ,49
2000,Creed,Higher,7 ,56
2000,Creed,Higher,8 ,52
2000,Creed,Higher,9 ,56
2000,Creed,With Arms Wide Open,1 ,84
2000,Creed,With Arms Wide Open,10 ,74
2000,Creed,With Arms Wide Open,11 ,70
2000,Creed,With Arms Wide Open,12 ,79
2000,Creed,With Arms Wide Open,13 ,84
2000,Creed,With Arms Wide Open,14 ,86
2000,Creed,With Arms Wide Open,15 ,76
2000,Creed,With Arms Wide Open,16 ,62
2000,Creed,With Arms Wide Open,17 ,45
2000,Creed,With Arms Wide Open,18 ,29
2000,Creed,With Arms Wide Open,19 ,19
2000,Creed,With Arms Wide Open,2 ,78
2000,Creed,With Arms Wide Open,20 ,11
2000,Creed,With Arms Wide Open,21 ,10
2000,Creed,With Arms Wide Open,22 ,7
2000,Creed,With Arms Wide Open,23 ,5
